Project ID,Milestone ID,Milestone Name,Planned Date,Actual Date,Completion Status,Associated Task ID
PRJ_239,MLS_2387,Milestone Completion of Task 69,2023-02-11,2023-02-25,Delayed,TSK_239_69
PRJ_239,MLS_2388,Milestone Completion of Task 79,2023-02-14,2023-02-19,Delayed,TSK_239_79
PRJ_239,MLS_2389,Milestone Completion of Task 89,2023-02-17,2023-02-13,Pending,TSK_239_89
PRJ_239,MLS_2390,Milestone Completion of Task 99,2023-02-20,2023-02-28,Delayed,TSK_239_99
PRJ_240,MLS_2391,Milestone Completion of Task 9,2023-01-24,2023-01-24,Pending,TSK_240_09
PRJ_240,MLS_2392,Milestone Completion of Task 19,2023-01-27,2023-02-11,Delayed,TSK_240_19
PRJ_240,MLS_2393,Milestone Completion of Task 29,2023-01-30,2023-01-30,Pending,TSK_240_29
PRJ_240,MLS_2394,Milestone Completion of Task 39,2023-02-02,2023-01-29,Pending,TSK_240_39
PRJ_240,MLS_2395,Milestone Completion of Task 49,2023-02-05,2023-02-20,Delayed,TSK_240_49
PRJ_240,MLS_2396,Milestone Completion of Task 59,2023-02-08,2023-02-23,Delayed,TSK_240_59
PRJ_240,MLS_2397,Milestone Completion of Task 69,2023-02-11,2023-02-07,Pending,TSK_240_69
PRJ_240,MLS_2398,Milestone Completion of Task 79,2023-02-14,2023-02-21,Delayed,TSK_240_79
PRJ_240,MLS_2399,Milestone Completion of Task 89,2023-02-17,2023-02-17,Pending,TSK_240_89
PRJ_240,MLS_2400,Milestone Completion of Task 99,2023-02-20,2023-02-16,Pending,TSK_240_99
PRJ_241,MLS_2401,Milestone Completion of Task 9,2023-01-24,2023-02-08,Delayed,TSK_241_09
PRJ_241,MLS_2402,Milestone Completion of Task 19,2023-01-27,2023-01-23,Pending,TSK_241_19
PRJ_241,MLS_2403,Milestone Completion of Task 29,2023-01-30,2023-01-30,Pending,TSK_241_29
PRJ_241,MLS_2404,Milestone Completion of Task 39,2023-02-02,2023-02-17,Delayed,TSK_241_39
PRJ_241,MLS_2405,Milestone Completion of Task 49,2023-02-05,2023-02-17,Delayed,TSK_241_49
PRJ_241,MLS_2406,Milestone Completion of Task 59,2023-02-08,2023-02-04,Pending,TSK_241_59
PRJ_241,MLS_2407,Milestone Completion of Task 69,2023-02-11,2023-02-26,Delayed,TSK_241_69
PRJ_241,MLS_2408,Milestone Completion of Task 79,2023-02-14,2023-02-10,Pending,TSK_241_79
PRJ_241,MLS_2409,Milestone Completion of Task 89,2023-02-17,2023-03-04,Delayed,TSK_241_89
PRJ_241,MLS_2410,Milestone Completion of Task 99,2023-02-20,2023-02-16,Pending,TSK_241_99
PRJ_242,MLS_2411,Milestone Completion of Task 9,2023-01-24,2023-02-08,Delayed,TSK_242_09
PRJ_242,MLS_2412,Milestone Completion of Task 19,2023-01-27,2023-02-11,Delayed,TSK_242_19
PRJ_242,MLS_2413,Milestone Completion of Task 29,2023-01-30,2023-01-26,Pending,TSK_242_29
PRJ_242,MLS_2414,Milestone Completion of Task 39,2023-02-02,2023-02-17,Delayed,TSK_242_39
PRJ_242,MLS_2415,Milestone Completion of Task 49,2023-02-05,2023-02-01,Pending,TSK_242_49
PRJ_242,MLS_2416,Milestone Completion of Task 59,2023-02-08,2023-02-04,Pending,TSK_242_59
PRJ_242,MLS_2417,Milestone Completion of Task 69,2023-02-11,2023-02-07,Pending,TSK_242_69
PRJ_242,MLS_2418,Milestone Completion of Task 79,2023-02-14,2023-02-10,Pending,TSK_242_79
PRJ_242,MLS_2419,Milestone Completion of Task 89,2023-02-17,2023-03-04,Delayed,TSK_242_89
PRJ_242,MLS_2420,Milestone Completion of Task 99,2023-02-20,2023-02-16,Pending,TSK_242_99
PRJ_243,MLS_2421,Milestone Completion of Task 9,2023-01-24,2023-01-28,Delayed,TSK_243_09
PRJ_243,MLS_2422,Milestone Completion of Task 19,2023-01-27,2023-01-23,Pending,TSK_243_19
PRJ_243,MLS_2423,Milestone Completion of Task 29,2023-01-30,2023-01-28,Pending,TSK_243_29
PRJ_243,MLS_2424,Milestone Completion of Task 39,2023-02-02,2023-02-13,Delayed,TSK_243_39
PRJ_243,MLS_2425,Milestone Completion of Task 49,2023-02-05,2023-02-20,Delayed,TSK_243_49
PRJ_243,MLS_2426,Milestone Completion of Task 59,2023-02-08,2023-02-10,Delayed,TSK_243_59
PRJ_243,MLS_2427,Milestone Completion of Task 69,2023-02-11,2023-02-07,Pending,TSK_243_69
PRJ_243,MLS_2428,Milestone Completion of Task 79,2023-02-14,2023-02-16,Delayed,TSK_243_79
PRJ_243,MLS_2429,Milestone Completion of Task 89,2023-02-17,2023-02-13,Pending,TSK_243_89
PRJ_243,MLS_2430,Milestone Completion of Task 99,2023-02-20,2023-02-18,Pending,TSK_243_99
PRJ_244,MLS_2431,Milestone Completion of Task 9,2023-01-24,2023-01-24,Pending,TSK_244_09
PRJ_244,MLS_2432,Milestone Completion of Task 19,2023-01-27,2023-02-11,Delayed,TSK_244_19
PRJ_244,MLS_2433,Milestone Completion of Task 29,2023-01-30,2023-02-14,Delayed,TSK_244_29
PRJ_244,MLS_2434,Milestone Completion of Task 39,2023-02-02,2023-01-29,Pending,TSK_244_39
PRJ_244,MLS_2435,Milestone Completion of Task 49,2023-02-05,2023-02-11,Delayed,TSK_244_49
PRJ_244,MLS_2436,Milestone Completion of Task 59,2023-02-08,2023-02-04,Pending,TSK_244_59
PRJ_244,MLS_2437,Milestone Completion of Task 69,2023-02-11,2023-02-26,Delayed,TSK_244_69
PRJ_244,MLS_2438,Milestone Completion of Task 79,2023-02-14,2023-02-10,Pending,TSK_244_79
PRJ_244,MLS_2439,Milestone Completion of Task 89,2023-02-17,2023-03-04,Delayed,TSK_244_89
PRJ_244,MLS_2440,Milestone Completion of Task 99,2023-02-20,2023-02-16,Pending,TSK_244_99
PRJ_245,MLS_2441,Milestone Completion of Task 9,2023-01-24,2023-02-06,Delayed,TSK_245_09
PRJ_245,MLS_2442,Milestone Completion of Task 19,2023-01-27,2023-01-23,Pending,TSK_245_19
PRJ_245,MLS_2443,Milestone Completion of Task 29,2023-01-30,2023-02-14,Delayed,TSK_245_29
PRJ_245,MLS_2444,Milestone Completion of Task 39,2023-02-02,2023-01-29,Pending,TSK_245_39
PRJ_245,MLS_2445,Milestone Completion of Task 49,2023-02-05,2023-02-08,Delayed,TSK_245_49
PRJ_245,MLS_2446,Milestone Completion of Task 59,2023-02-08,2023-02-04,Pending,TSK_245_59
PRJ_245,MLS_2447,Milestone Completion of Task 69,2023-02-11,2023-02-26,Delayed,TSK_245_69
PRJ_245,MLS_2448,Milestone Completion of Task 79,2023-02-14,2023-03-01,Delayed,TSK_245_79
PRJ_245,MLS_2449,Milestone Completion of Task 89,2023-02-17,2023-02-28,Delayed,TSK_245_89
PRJ_245,MLS_2450,Milestone Completion of Task 99,2023-02-20,2023-02-23,Delayed,TSK_245_99
PRJ_246,MLS_2451,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_246_09
PRJ_246,MLS_2452,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_246_19
PRJ_246,MLS_2453,Milestone Completion of Task 29,2023-01-31,2023-01-27,Pending,TSK_246_29
PRJ_246,MLS_2454,Milestone Completion of Task 39,2023-02-03,2023-02-01,Pending,TSK_246_39
PRJ_246,MLS_2455,Milestone Completion of Task 49,2023-02-06,2023-02-02,Pending,TSK_246_49
PRJ_246,MLS_2456,Milestone Completion of Task 59,2023-02-09,2023-02-07,Pending,TSK_246_59
PRJ_246,MLS_2457,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_246_69
PRJ_246,MLS_2458,Milestone Completion of Task 79,2023-02-15,2023-02-11,Pending,TSK_246_79
PRJ_246,MLS_2459,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_246_89
PRJ_246,MLS_2460,Milestone Completion of Task 99,2023-02-21,2023-03-05,Delayed,TSK_246_99
PRJ_247,MLS_2461,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_247_09
PRJ_247,MLS_2462,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_247_19
PRJ_247,MLS_2463,Milestone Completion of Task 29,2023-01-31,2023-01-27,Pending,TSK_247_29
PRJ_247,MLS_2464,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_247_39
PRJ_247,MLS_2465,Milestone Completion of Task 49,2023-02-06,2023-02-06,Pending,TSK_247_49
PRJ_247,MLS_2466,Milestone Completion of Task 59,2023-02-09,2023-02-09,Pending,TSK_247_59
PRJ_247,MLS_2467,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_247_69
PRJ_247,MLS_2468,Milestone Completion of Task 79,2023-02-15,2023-02-27,Delayed,TSK_247_79
PRJ_247,MLS_2469,Milestone Completion of Task 89,2023-02-18,2023-02-15,Pending,TSK_247_89
PRJ_247,MLS_2470,Milestone Completion of Task 99,2023-02-21,2023-02-21,Pending,TSK_247_99
PRJ_248,MLS_2471,Milestone Completion of Task 9,2023-01-25,2023-01-28,Delayed,TSK_248_09
PRJ_248,MLS_2472,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_248_19
PRJ_248,MLS_2473,Milestone Completion of Task 29,2023-01-31,2023-02-06,Delayed,TSK_248_29
PRJ_248,MLS_2474,Milestone Completion of Task 39,2023-02-03,2023-02-04,Delayed,TSK_248_39
PRJ_248,MLS_2475,Milestone Completion of Task 49,2023-02-06,2023-02-12,Delayed,TSK_248_49
PRJ_248,MLS_2476,Milestone Completion of Task 59,2023-02-09,2023-02-23,Delayed,TSK_248_59
PRJ_248,MLS_2477,Milestone Completion of Task 69,2023-02-12,2023-02-26,Delayed,TSK_248_69
PRJ_248,MLS_2478,Milestone Completion of Task 79,2023-02-15,2023-03-01,Delayed,TSK_248_79
PRJ_248,MLS_2479,Milestone Completion of Task 89,2023-02-18,2023-02-21,Delayed,TSK_248_89
PRJ_248,MLS_2480,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_248_99
PRJ_249,MLS_2481,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_249_09
PRJ_249,MLS_2482,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_249_19
PRJ_249,MLS_2483,Milestone Completion of Task 29,2023-01-31,2023-02-07,Delayed,TSK_249_29
PRJ_249,MLS_2484,Milestone Completion of Task 39,2023-02-03,2023-02-05,Delayed,TSK_249_39
PRJ_249,MLS_2485,Milestone Completion of Task 49,2023-02-06,2023-02-21,Delayed,TSK_249_49
PRJ_249,MLS_2486,Milestone Completion of Task 59,2023-02-09,2023-02-14,Delayed,TSK_249_59
PRJ_249,MLS_2487,Milestone Completion of Task 69,2023-02-12,2023-02-27,Delayed,TSK_249_69
PRJ_249,MLS_2488,Milestone Completion of Task 79,2023-02-15,2023-02-17,Delayed,TSK_249_79
PRJ_249,MLS_2489,Milestone Completion of Task 89,2023-02-18,2023-03-05,Delayed,TSK_249_89
PRJ_249,MLS_2490,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_249_99
PRJ_250,MLS_2491,Milestone Completion of Task 9,2023-01-25,2023-01-31,Delayed,TSK_250_09
PRJ_250,MLS_2492,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_250_19
PRJ_250,MLS_2493,Milestone Completion of Task 29,2023-01-31,2023-01-27,Pending,TSK_250_29
PRJ_250,MLS_2494,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_250_39
PRJ_250,MLS_2495,Milestone Completion of Task 49,2023-02-06,2023-02-02,Pending,TSK_250_49
PRJ_250,MLS_2496,Milestone Completion of Task 59,2023-02-09,2023-02-24,Delayed,TSK_250_59
PRJ_250,MLS_2497,Milestone Completion of Task 69,2023-02-12,2023-02-27,Delayed,TSK_250_69
PRJ_250,MLS_2498,Milestone Completion of Task 79,2023-02-15,2023-03-02,Delayed,TSK_250_79
PRJ_250,MLS_2499,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_250_89
PRJ_250,MLS_2500,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_250_99
PRJ_251,MLS_2501,Milestone Completion of Task 9,2023-01-25,2023-02-09,Delayed,TSK_251_09
PRJ_251,MLS_2502,Milestone Completion of Task 19,2023-01-28,2023-02-12,Delayed,TSK_251_19
PRJ_251,MLS_2503,Milestone Completion of Task 29,2023-01-31,2023-02-15,Delayed,TSK_251_29
PRJ_251,MLS_2504,Milestone Completion of Task 39,2023-02-03,2023-02-18,Delayed,TSK_251_39
PRJ_251,MLS_2505,Milestone Completion of Task 49,2023-02-06,2023-02-21,Delayed,TSK_251_49
PRJ_251,MLS_2506,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_251_59
PRJ_251,MLS_2507,Milestone Completion of Task 69,2023-02-12,2023-02-27,Delayed,TSK_251_69
PRJ_251,MLS_2508,Milestone Completion of Task 79,2023-02-15,2023-03-02,Delayed,TSK_251_79
PRJ_251,MLS_2509,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_251_89
PRJ_251,MLS_2510,Milestone Completion of Task 99,2023-02-21,2023-03-08,Delayed,TSK_251_99
PRJ_252,MLS_2511,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_252_09
PRJ_252,MLS_2512,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_252_19
PRJ_252,MLS_2513,Milestone Completion of Task 29,2023-01-31,2023-02-15,Delayed,TSK_252_29
PRJ_252,MLS_2514,Milestone Completion of Task 39,2023-02-03,2023-02-18,Delayed,TSK_252_39
PRJ_252,MLS_2515,Milestone Completion of Task 49,2023-02-06,2023-02-11,Delayed,TSK_252_49
PRJ_252,MLS_2516,Milestone Completion of Task 59,2023-02-09,2023-02-24,Delayed,TSK_252_59
PRJ_252,MLS_2517,Milestone Completion of Task 69,2023-02-12,2023-02-12,Pending,TSK_252_69
PRJ_252,MLS_2518,Milestone Completion of Task 79,2023-02-15,2023-03-02,Delayed,TSK_252_79
PRJ_252,MLS_2519,Milestone Completion of Task 89,2023-02-18,2023-03-05,Delayed,TSK_252_89
PRJ_252,MLS_2520,Milestone Completion of Task 99,2023-02-21,2023-03-08,Delayed,TSK_252_99
PRJ_253,MLS_2521,Milestone Completion of Task 9,2023-01-25,2023-01-31,Delayed,TSK_253_09
PRJ_253,MLS_2522,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_253_19
PRJ_253,MLS_2523,Milestone Completion of Task 29,2023-01-31,2023-02-08,Delayed,TSK_253_29
PRJ_253,MLS_2524,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_253_39
PRJ_253,MLS_2525,Milestone Completion of Task 49,2023-02-06,2023-02-17,Delayed,TSK_253_49
PRJ_253,MLS_2526,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_253_59
PRJ_253,MLS_2527,Milestone Completion of Task 69,2023-02-12,2023-02-20,Delayed,TSK_253_69
PRJ_253,MLS_2528,Milestone Completion of Task 79,2023-02-15,2023-02-11,Pending,TSK_253_79
PRJ_253,MLS_2529,Milestone Completion of Task 89,2023-02-18,2023-03-03,Delayed,TSK_253_89
PRJ_253,MLS_2530,Milestone Completion of Task 99,2023-02-21,2023-02-26,Delayed,TSK_253_99
PRJ_254,MLS_2531,Milestone Completion of Task 9,2023-01-25,2023-01-30,Delayed,TSK_254_09
PRJ_254,MLS_2532,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_254_19
PRJ_254,MLS_2533,Milestone Completion of Task 29,2023-01-31,2023-01-31,Pending,TSK_254_29
PRJ_254,MLS_2534,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_254_39
PRJ_254,MLS_2535,Milestone Completion of Task 49,2023-02-06,2023-02-02,Pending,TSK_254_49
PRJ_254,MLS_2536,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_254_59
PRJ_254,MLS_2537,Milestone Completion of Task 69,2023-02-12,2023-02-19,Delayed,TSK_254_69
PRJ_254,MLS_2538,Milestone Completion of Task 79,2023-02-15,2023-02-11,Pending,TSK_254_79
PRJ_254,MLS_2539,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_254_89
PRJ_254,MLS_2540,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_254_99
PRJ_255,MLS_2541,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_255_09
PRJ_255,MLS_2542,Milestone Completion of Task 19,2023-01-28,2023-02-09,Delayed,TSK_255_19
PRJ_255,MLS_2543,Milestone Completion of Task 29,2023-01-31,2023-02-15,Delayed,TSK_255_29
PRJ_255,MLS_2544,Milestone Completion of Task 39,2023-02-03,2023-02-05,Delayed,TSK_255_39
PRJ_255,MLS_2545,Milestone Completion of Task 49,2023-02-06,2023-02-02,Pending,TSK_255_49
PRJ_255,MLS_2546,Milestone Completion of Task 59,2023-02-09,2023-02-24,Delayed,TSK_255_59
PRJ_255,MLS_2547,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_255_69
PRJ_255,MLS_2548,Milestone Completion of Task 79,2023-02-15,2023-02-20,Delayed,TSK_255_79
PRJ_255,MLS_2549,Milestone Completion of Task 89,2023-02-18,2023-02-16,Pending,TSK_255_89
PRJ_255,MLS_2550,Milestone Completion of Task 99,2023-02-21,2023-03-05,Delayed,TSK_255_99
PRJ_256,MLS_2551,Milestone Completion of Task 9,2023-01-25,2023-02-09,Delayed,TSK_256_09
PRJ_256,MLS_2552,Milestone Completion of Task 19,2023-01-28,2023-01-28,Pending,TSK_256_19
PRJ_256,MLS_2553,Milestone Completion of Task 29,2023-01-31,2023-01-31,Pending,TSK_256_29
PRJ_256,MLS_2554,Milestone Completion of Task 39,2023-02-03,2023-02-15,Delayed,TSK_256_39
PRJ_256,MLS_2555,Milestone Completion of Task 49,2023-02-06,2023-02-21,Delayed,TSK_256_49
PRJ_256,MLS_2556,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_256_59
PRJ_256,MLS_2557,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_256_69
PRJ_256,MLS_2558,Milestone Completion of Task 79,2023-02-15,2023-02-15,Pending,TSK_256_79
PRJ_256,MLS_2559,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_256_89
PRJ_256,MLS_2560,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_256_99
PRJ_257,MLS_2561,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_257_09
PRJ_257,MLS_2562,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_257_19
PRJ_257,MLS_2563,Milestone Completion of Task 29,2023-01-31,2023-01-31,Pending,TSK_257_29
PRJ_257,MLS_2564,Milestone Completion of Task 39,2023-02-03,2023-02-18,Delayed,TSK_257_39
PRJ_257,MLS_2565,Milestone Completion of Task 49,2023-02-06,2023-02-16,Delayed,TSK_257_49
PRJ_257,MLS_2566,Milestone Completion of Task 59,2023-02-09,2023-02-24,Delayed,TSK_257_59
PRJ_257,MLS_2567,Milestone Completion of Task 69,2023-02-12,2023-02-24,Delayed,TSK_257_69
PRJ_257,MLS_2568,Milestone Completion of Task 79,2023-02-15,2023-02-11,Pending,TSK_257_79
PRJ_257,MLS_2569,Milestone Completion of Task 89,2023-02-18,2023-03-02,Delayed,TSK_257_89
PRJ_257,MLS_2570,Milestone Completion of Task 99,2023-02-21,2023-02-17,Pending,TSK_257_99
PRJ_258,MLS_2571,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_258_09
PRJ_258,MLS_2572,Milestone Completion of Task 19,2023-01-28,2023-02-02,Delayed,TSK_258_19
PRJ_258,MLS_2573,Milestone Completion of Task 29,2023-01-31,2023-01-27,Pending,TSK_258_29
PRJ_258,MLS_2574,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_258_39
PRJ_258,MLS_2575,Milestone Completion of Task 49,2023-02-06,2023-02-21,Delayed,TSK_258_49
PRJ_258,MLS_2576,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_258_59
PRJ_258,MLS_2577,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_258_69
PRJ_258,MLS_2578,Milestone Completion of Task 79,2023-02-15,2023-02-27,Delayed,TSK_258_79
PRJ_258,MLS_2579,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_258_89
PRJ_258,MLS_2580,Milestone Completion of Task 99,2023-02-21,2023-02-28,Delayed,TSK_258_99
PRJ_259,MLS_2581,Milestone Completion of Task 9,2023-01-25,2023-02-09,Delayed,TSK_259_09
PRJ_259,MLS_2582,Milestone Completion of Task 19,2023-01-28,2023-02-07,Delayed,TSK_259_19
PRJ_259,MLS_2583,Milestone Completion of Task 29,2023-01-31,2023-01-27,Pending,TSK_259_29
PRJ_259,MLS_2584,Milestone Completion of Task 39,2023-02-03,2023-01-30,Pending,TSK_259_39
PRJ_259,MLS_2585,Milestone Completion of Task 49,2023-02-06,2023-02-18,Delayed,TSK_259_49
PRJ_259,MLS_2586,Milestone Completion of Task 59,2023-02-09,2023-02-05,Pending,TSK_259_59
PRJ_259,MLS_2587,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_259_69
PRJ_259,MLS_2588,Milestone Completion of Task 79,2023-02-15,2023-02-25,Delayed,TSK_259_79
PRJ_259,MLS_2589,Milestone Completion of Task 89,2023-02-18,2023-03-05,Delayed,TSK_259_89
PRJ_259,MLS_2590,Milestone Completion of Task 99,2023-02-21,2023-03-08,Delayed,TSK_259_99
PRJ_260,MLS_2591,Milestone Completion of Task 9,2023-01-25,2023-01-21,Completed,TSK_260_09
PRJ_260,MLS_2592,Milestone Completion of Task 19,2023-01-28,2023-01-24,Pending,TSK_260_19
PRJ_260,MLS_2593,Milestone Completion of Task 29,2023-01-31,2023-01-29,Pending,TSK_260_29
PRJ_260,MLS_2594,Milestone Completion of Task 39,2023-02-03,2023-02-03,Pending,TSK_260_39
PRJ_260,MLS_2595,Milestone Completion of Task 49,2023-02-06,2023-02-21,Delayed,TSK_260_49
PRJ_260,MLS_2596,Milestone Completion of Task 59,2023-02-09,2023-02-09,Pending,TSK_260_59
PRJ_260,MLS_2597,Milestone Completion of Task 69,2023-02-12,2023-02-08,Pending,TSK_260_69
PRJ_260,MLS_2598,Milestone Completion of Task 79,2023-02-15,2023-02-11,Pending,TSK_260_79
PRJ_260,MLS_2599,Milestone Completion of Task 89,2023-02-18,2023-02-14,Pending,TSK_260_89
PRJ_260,MLS_2600,Milestone Completion of Task 99,2023-02-21,2023-03-08,Delayed,TSK_260_99
PRJ_261,MLS_2601,Milestone Completion of Task 9,2023-01-26,2023-01-22,Completed,TSK_261_09
PRJ_261,MLS_2602,Milestone Completion of Task 19,2023-01-29,2023-01-25,Pending,TSK_261_19
PRJ_261,MLS_2603,Milestone Completion of Task 29,2023-02-01,2023-02-14,Delayed,TSK_261_29
PRJ_261,MLS_2604,Milestone Completion of Task 39,2023-02-04,2023-01-31,Pending,TSK_261_39
PRJ_261,MLS_2605,Milestone Completion of Task 49,2023-02-07,2023-02-03,Pending,TSK_261_49
PRJ_261,MLS_2606,Milestone Completion of Task 59,2023-02-10,2023-02-06,Pending,TSK_261_59
PRJ_261,MLS_2607,Milestone Completion of Task 69,2023-02-13,2023-02-09,Pending,TSK_261_69
PRJ_261,MLS_2608,Milestone Completion of Task 79,2023-02-16,2023-03-03,Delayed,TSK_261_79
PRJ_261,MLS_2609,Milestone Completion of Task 89,2023-02-19,2023-02-25,Delayed,TSK_261_89
PRJ_261,MLS_2610,Milestone Completion of Task 99,2023-02-22,2023-02-28,Delayed,TSK_261_99
PRJ_262,MLS_2611,Milestone Completion of Task 9,2023-01-26,2023-01-26,Pending,TSK_262_09
PRJ_262,MLS_2612,Milestone Completion of Task 19,2023-01-29,2023-01-25,Pending,TSK_262_19
PRJ_262,MLS_2613,Milestone Completion of Task 29,2023-02-01,2023-02-08,Delayed,TSK_262_29
PRJ_262,MLS_2614,Milestone Completion of Task 39,2023-02-04,2023-01-31,Pending,TSK_262_39
PRJ_262,MLS_2615,Milestone Completion of Task 49,2023-02-07,2023-02-07,Pending,TSK_262_49
PRJ_262,MLS_2616,Milestone Completion of Task 59,2023-02-10,2023-02-25,Delayed,TSK_262_59
PRJ_262,MLS_2617,Milestone Completion of Task 69,2023-02-13,2023-02-09,Pending,TSK_262_69
PRJ_262,MLS_2618,Milestone Completion of Task 79,2023-02-16,2023-02-16,Pending,TSK_262_79
PRJ_262,MLS_2619,Milestone Completion of Task 89,2023-02-19,2023-03-06,Delayed,TSK_262_89
PRJ_262,MLS_2620,Milestone Completion of Task 99,2023-02-22,2023-02-18,Pending,TSK_262_99
PRJ_263,MLS_2621,Milestone Completion of Task 9,2023-01-26,2023-02-10,Delayed,TSK_263_09
PRJ_263,MLS_2622,Milestone Completion of Task 19,2023-01-29,2023-01-25,Pending,TSK_263_19
PRJ_263,MLS_2623,Milestone Completion of Task 29,2023-02-01,2023-01-28,Pending,TSK_263_29
PRJ_263,MLS_2624,Milestone Completion of Task 39,2023-02-04,2023-01-31,Pending,TSK_263_39
PRJ_263,MLS_2625,Milestone Completion of Task 49,2023-02-07,2023-02-16,Delayed,TSK_263_49
